URL,Category,Product_name,Price,Description,Product_info,Usage_instructions
https://thecrafthouse.vn/products/ban-do-in-go-dubai,do-dung-nha-cua,Bản Đồ Tranh Gỗ Dubai,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố trên thế giới. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-in-go-beijing,do-dung-nha-cua,Bản Đồ Tranh Gỗ Beijing,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố trên thế giới. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. *Description: Wooden City Map is a harmonious product between craftsmanship and creativity in design. The product captures the geographical beauty and distinctive essence of cities around the world. Using carefully selected wood blocks, outstanding resin color mixing formulas, and strict meticulousness in each production stage, the product is perfect for souvenirs and gifts to relatives, friends, and colleagues. Whether placed in a workspace or at home, these high-class Wooden City Maps will add a poetic touch to the space while also inspiring you to love and be proud of your country. *Product information: Material: wood Dimensions: 44.2x32x3cm Weight: 0.8kg *How to use: The product is used to decorate the space, you can hang or set up the product at appropriate, conspicuous positions. The Craft House - Authenticity in every gift"
https://thecrafthouse.vn/products/ban-do-in-go-melbourne,do-dung-nha-cua,Bản Đồ Tranh Gỗ Melbourne,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố trên thế giới. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-in-go-barcelona,do-dung-nha-cua,Bản Đồ Tranh Gỗ Barcelona,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố trên thế giới. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-in-go-toronto,do-dung-nha-cua,Bản Đồ Tranh Gỗ Toronto,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố trên thế giới. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-in-go-hamburg,do-dung-nha-cua,Bản Đồ Tranh Gỗ Hamburg,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố trên thế giới. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-in-go-seoul,do-dung-nha-cua,Bản Đồ Tranh Gỗ Seoul,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố trên thế giới. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-in-go-london,do-dung-nha-cua,Bản Đồ Tranh Gỗ London,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố trên thế giới. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-in-go-tokyo,do-dung-nha-cua,Bản Đồ Tranh Gỗ Tokyo,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố trên thế giới. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-ha-long-in-go,do-dung-nha-cua,Bản Đồ Tranh Gỗ Hạ Long,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố Việt Nam. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-hue-in-go,do-dung-nha-cua,Bản Đồ Tranh Gỗ Huế,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố Việt Nam. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-phong-nha-in-go,do-dung-nha-cua,Bản Đồ Tranh Gỗ Phong Nha,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố Việt Nam. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-can-tho-in-go,do-dung-nha-cua,Bản Đồ Tranh Gỗ Cần Thơ,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố Việt Nam. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-hoi-an-in-go,do-dung-nha-cua,Bản Đồ Tranh Gỗ Hội An,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố Việt Nam. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-da-nang-in-go,do-dung-nha-cua,Bản Đồ Tranh Gỗ Đà Nẵng,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố Việt Nam. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-nha-trang-in-go,do-dung-nha-cua,Bản Đồ Tranh Gỗ Nha Trang,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố Việt Nam. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-phu-quoc-in-go,do-dung-nha-cua,Bản Đồ Tranh Gỗ Phú Quốc,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố Việt Nam. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-sai-gon-in-go,do-dung-nha-cua,Bản Đồ Tranh Gỗ Sài Gòn,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố Việt Nam. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. *Description: Wooden City Map is a harmonious product between craftsmanship and creativity in design. The product captures the geographical beauty and distinctive essence of Vietnamese cities. Using carefully selected wood blocks, outstanding resin color mixing formulas, and strict meticulousness in each production stage, the product is perfect for souvenirs and gifts to relatives, friends, and colleagues. Whether placed in a workspace or at home, these high-class Wooden City Maps will add a poetic touch to the space while also inspiring you to love and be proud of your country. *Product information: Material: wood Dimensions: 44.2x32x3cm Weight: 0.8kg *How to use: The product is used to decorate the space, you can hang or set up the product at appropriate, conspicuous positions. The Craft House - Authenticity in every gift"
https://thecrafthouse.vn/products/poster-gymer,do-dung-nha-cua,Tranh Treo Tường Gymer,136000.0,"Bộ sưu tập 42 mẫu tranh treo tường chứa đựng những câu chuyện đời sống sinh động, nét văn hóa đặc trưng của đất nước Việt Nam. Mỗi bức tranh là một tác phẩm nghệ thuật giúp tô điểm cho không gian sống, kết nối giá trị truyền thống với lối sống hiện đại. Tranh được in tỉ mỉ trên giấy mỹ thuật cao cấp, bồi giấy cứng và bảo vệ bởi khung giấy chắc chắn. Đây sẽ là món quà ý nghĩa để dành tặng cho người bạn yêu nghệ thuật và văn hóa đất Việt.",- Chất liệu: giấy A3 mỹ thuật cao cấp. - Kích thước: A3. - Định lượng giấy: 240gsm.,Sử dụng làm tranh treo tường hoặc để bàn. The Craft House - The gift of art.
https://thecrafthouse.vn/products/poster-spiderman,do-dung-nha-cua,Tranh Treo Tường Spiderman,136000.0,"Bộ sưu tập 42 mẫu tranh treo tường chứa đựng những câu chuyện đời sống sinh động, nét văn hóa đặc trưng của đất nước Việt Nam. Mỗi bức tranh là một tác phẩm nghệ thuật giúp tô điểm cho không gian sống, kết nối giá trị truyền thống với lối sống hiện đại. Tranh được in tỉ mỉ trên giấy mỹ thuật cao cấp, bồi giấy cứng và bảo vệ bởi khung giấy chắc chắn. Đây sẽ là món quà ý nghĩa để dành tặng cho người bạn yêu nghệ thuật và văn hóa đất Việt.",- Chất liệu: giấy A3 mỹ thuật cao cấp. - Kích thước: A3. - Định lượng giấy: 240gsm.,Sử dụng làm tranh treo tường hoặc để bàn. The Craft House - The gift of art.
https://thecrafthouse.vn/products/coaster-saigon-haflasei-lot-ly-sai-gon-va-ha-flasei,do-dung-nha-cua,Lót Ly Sài Gòn & Hà Nội - Sai Gon & Ha Noi Coasters,295000.0,"Bộ sưu tập lót ly phản chiếu một Việt Nam tuyệt đẹp với các địa danh nổi tiếng, văn hóa lâu đời và nếp sống thường nhật. Mỗi chiếc lót ly bắt mắt được in kỹ thuật cao trên chất liệu gốm thấm hút nhanh và dễ dàng vệ sinh. Đế gỗ bần bám sát và không gây trầy xước các bề mặt. Một món quà tinh tế và hữu dụng cho ngôi nhà của bạn cũng như những người thân yêu.",Chất liệu: gốm Kiểu dáng: vuông Set: 4 chiếc/bộ Kích thước: Đường kính: 10cm; độ dày: 1cm,"Dùng làm đế lót ly nước. Có thể được sử dụng để trang trí nhà cửa, dụng cụ nhà bếp hoặc dụng cụ quầy bar. *Cách bảo quản: Để khô tự nhiên sau khi sử dụng. The Craft House - The gift of art."
https://thecrafthouse.vn/products/bang-go-da-nang-multifunctional-wooden-everboard,do-dung-nha-cua,Bảng Gỗ Đa Năng,2200000.0,"Bảng Gỗ Đa Năng - Multifunctional Wooden Everboard là sản phẩm tiện ích mang lại cho bạn một không gian sống gọn gàng và sáng tạo với cách sắp xếp đồ mới lạ. Chất liệu Jesmonite và gỗ óc chó thân thiện với môi trường là chất liệu làm nên chiếc kệ nổi đa năng này. Bạn có thể lắp đặt sản phẩm một cách dễ dàng và thỏa sức trang trí tùy theo sở thích của bản thân ở bất kỳ vị trí nào trong ngôi nhà mà bạn muốn. Với sự tiện lợi mà bảng gỗ đa năng mang lại thì đây sẽ là món quà phù hợp để tặng bạn bè, người thân trong dịp tân gia hoặc sinh nhật!","- Chất liệu: Jesmonite, gỗ óc chó, gỗ sồi. - Màu sắc: Trắng, Đen. - Kích thước: 60x5.5x60cm.","- Đánh dấu vị trí treo kệ gỗ đa năng Everboard bằng thước đính kèm. - Khoan tắc kê và treo theo lỗ ở mặt sau bảng. - Gắn phụ kiện lên theo chiều được ký hiệu ở mặt sau của phụ kiện. *Bảo quản: - Hạn chế va đập mạnh. - Vệ sinh bằng cách lau sản phẩm bằng khăn mềm, ẩm. - Tránh để sản phẩm tiếp xúc với hoá chất tẩy rửa. - Không sử dụng trong máy rửa chén hoặc lò vi sóng. - Tránh ngâm sản phẩm trong nước quá lâu. - Nên lau khô sản phẩm ngay sau khi dính nước. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-in-go-sapa,do-dung-nha-cua,Bản Đồ Tranh Gỗ Sapa,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố Việt Nam. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/ban-do-in-go-da-lat,do-dung-nha-cua,Bản Đồ Tranh Gỗ Đà Lạt,1227300.0,"Bản Đồ Gỗ Thành Phố là thành phẩm hài hòa giữa kỹ nghệ thủ công và sáng tạo trong thiết kế. Sản phẩm khắc hoạ nét đẹp địa lý và tinh thần đặc trưng của các thành phố Việt Nam. Sử dụng khối gỗ chọn lọc kỹ càng, công thức pha màu resin nổi bật, cùng sự chỉn chu nghiêm ngặt trong từng giai đoạn sản xuất, sản phẩm thích hợp để làm quà lưu niệm, quà tặng đến người thân, bạn bè, sếp và đồng nghiệp. Dù đặt trong không gian làm việc hay gia đình, những tấm tranh gỗ cao cấp này đều sẽ tạo nên điểm nhấn thi vị cho không gian, cũng như mang lại nguồn cảm hứng yêu thương đất nước, tự hào dân tộc.",Chất liệu: gỗ Kích thước: 44.2x32x3cm Cân nặng: 0.8kg,"Sản phẩm dùng để trang trí không gian, bạn có thể treo hoặc dựng sản phẩm tại các vị trí phù hợp với sở thích và không gian. The Craft House - The gift of art."
https://thecrafthouse.vn/products/bst-lot-ly-viet-nam-vietnamese-coasters-collection,do-dung-nha-cua,Bộ Sưu Tập Lót Ly Việt Nam,295000.0,"Bộ sưu tập lót ly phản chiếu một Việt Nam tuyệt đẹp với các địa danh nổi tiếng, văn hóa lâu đời và nếp sống thường nhật. Mỗi chiếc lót ly bắt mắt được in kỹ thuật cao trên chất liệu gốm thấm hút nhanh và dễ dàng vệ sinh. Đế gỗ bần bám sát và không gây trầy xước các bề mặt. Một món quà tinh tế và hữu dụng cho ngôi nhà của bạn cũng như những người thân yêu.",Chất liệu: gốm Kiểu dáng: vuông Set: 4 chiếc/bộ Kích thước: Đường kính: 10cm; độ dày: 1cm,"Dùng làm đế lót ly nước. Có thể được sử dụng để trang trí nhà cửa, dụng cụ nhà bếp hoặc dụng cụ quầy bar. *Cách bảo quản: Để khô tự nhiên sau khi sử dụng. The Craft House - The gift of art."
